address,tier,avg_balance,DAYS_OVER_1,DAYS_OVER_10,DAYS_OVER_100,DAYS_OVER_1000,DAYS_OVER_10000,DAYS_OVER_100000
0x7228b230370d234772d028773000d130e1464166,0,0,0,0,0,0,0,0
0x6a22cbc16cd672064e7c37318c520fc23c7cffc6,0,0,0,0,0,0,0,0
0x624bdcca73e58f7894da7acb73cc64029fc7b0ff,0,0,0,0,0,0,0,0
0x69460570c93f9de5e2edbc3052bf10125f0ca22d,0,0,0,0,0,0,0,0
0x38f1df7ac442084d3464ea3e0c3ba8c8846ad001,0,0,0,0,0,0,0,0
0x9dd0d2702230880bade032a85c450e8e5ecc0ad7,0,0,0,0,0,0,0,0
0x3b4fa4b6c5e0deb648346e85110a027655862abd,0,0,0,0,0,0,0,0
0x8eda0bd868eb10604e9f773edb8fb0cf25c8a3d6,0,0,0,0,0,0,0,0
0x30956bfed2bafef7ed62c37f6aa956583fa4cc2e,0,0,0,0,0,0,0,0
0x81602ef321c46d73f5ba7f476947ae1a862957dc,0,0,0,0,0,0,0,0
0xd4afc7f0c3ddcbe0460956a2920c6a0b3520aa36,0,0,0,0,0,0,0,0
0x7503d04e1f2692257c83fa60d40bb98cae3a8bea,0,0,0,0,0,0,0,0
0x24744daa65f58bd4ee4b9a835d4b8433e5af9562,0,0,0,0,0,0,0,0
0xca6eace857be2e0ec562c231f93f5fee119e933b,0,0,0,0,0,0,0,0
0xca16c16d4b8b66ec7050df98ba5bd065f5792432,0,0,0,0,0,0,0,0
0xf39817549ccb660510729ea0dd8289121074a99a,1,0,3,0,0,0,0,0
0x4c3247ca120b59f840196cb532f7401bd6cea3b9,0,0,0,0,0,0,0,0
0x5b0159440d7c05c6851a774a58e2491383fdb88f,0,0,0,0,0,0,0,0
0x579c9d929d2c0c68c21a14877df38761b0ea5b22,0,0,0,0,0,0,0,0
0x23384fb02e4d70c357fe977ad742dda8ab08cd76,1,0,1,0,0,0,0,0
0x9a7213f7ec7cf9a73e2c29a416cc0906c78307cf,0,0,0,0,0,0,0,0
0xdcd0ad26572accb34427c6febd58380f4660c029,0,0,0,0,0,0,0,0
0xb308b3ca181251df6cc6cc0fcfdd1440b0d120fa,0,0,0,0,0,0,0,0
0xb3ded2eb6455f6f1567ee1a4a9238c2bf0f45b66,0,0,0,0,0,0,0,0
0x957f3f28ae8b54aaa2bf4b34bce27fff1f241417,0,0,0,0,0,0,0,0
0x0370cf44103b1018a81f7f086e0ba3e187a83ea8,0,0,0,0,0,0,0,0
0xfc38d1a1f30066b632c94d8ec18f107e66bd0edf,0,0,0,0,0,0,0,0
0x167a00d0f506cd5bf478a0e75dc71810c041e532,0,0,0,0,0,0,0,0
0x04a0a55bce72f51dcaf16e3d5a82ec1ddbcdfc0c,0,0,0,0,0,0,0,0
0xebcafd92a726ef20909ff9321f2a118f7ff5a577,0,0,0,0,0,0,0,0
0xd10b93c5f8d8b2334493128aec5e4d21e8a916f0,0,0,0,0,0,0,0,0
0x13039612edce01e16895dc23d489879af59c67ab,0,0,0,0,0,0,0,0
0x70796e8deea0cb8a962917a22c3883f0f595664b,0,0,0,0,0,0,0,0
0x228313f87fb8a51de733058b5c502fdd9bc05865,0,0,0,0,0,0,0,0
0xd87a502079f633d9dee6a90bf216ec45ae8cfc18,0,0,0,0,0,0,0,0
0xaa4077f3b9031b295b51d96b61f735921f90bfaa,0,0,0,0,0,0,0,0
0x7eb57b7ec73a70bce63109c46dc686e0f931de89,0,0,0,0,0,0,0,0
0xfb4d6288d1c51292dc9899f5f876a2cf1f9fef43,0,0,0,0,0,0,0,0
0x2206f9037466e7c9c6581b01e412811929df79f5,0,0,0,0,0,0,0,0
0xbabbb408af0824b9389880f63ab93e298b5a86b4,0,0,0,0,0,0,0,0
0xd757b40d11c83ed8521aca4e898e0e73beb6088d,0,0,0,0,0,0,0,0
0x300206f80ae183f7ebff75952e108b240d6e99d1,0,0,0,0,0,0,0,0
0xd7230c18bde800e9a67d9fa3c1e5f9d5d9fca0a0,0,0,0,0,0,0,0,0
0x03dd1949cc6aaa1787e1cf505ff8c3d2d2d14a9b,0,0,0,0,0,0,0,0
0x9f6acd7a6fdeda0427f9790df8a7dfb077cc5653,0,0,0,0,0,0,0,0
0x3920db7d15e8b18c1ee4becc117019c739eb1a94,0,0,0,0,0,0,0,0
0xbd5de766722b8218d6d78ea99adc56acc0a1c08e,0,0,0,0,0,0,0,0
0x2c67cf7474e968952becc0833b46983ac392dd97,0,0,0,0,0,0,0,0
0xc8e6a83043dd36e70fc34522493b8a47eeb9352c,0,0,0,0,0,0,0,0
0x3947217dc84e655d42371683a5b80f461903b294,0,0,0,0,0,0,0,0
0x144626621fbf679580fdb4b2ca1961f47f5f7328,0,0,0,0,0,0,0,0
0xbc097a687af560993050a19ca152bf8cc1271eb1,0,0,0,0,0,0,0,0
0x90ad2aac29a8efe812c2adb6779461c9668421c7,0,0,0,0,0,0,0,0
0x3b3cc69f09046160cc73c35aae34a0a5f0b77509,0,0,0,0,0,0,0,0
0xc5d53218cec69e7fecaf9fdcfd27e38645cfe2b6,0,0,0,0,0,0,0,0
0x30d4430d1d69947c2bb61f59b6fe2c3d57390433,0,0,0,0,0,0,0,0
0xccfc2fbb2bd433d9709be33120dee34010da5f02,0,0,0,0,0,0,0,0
0x670a46adcb3164962e68b370edc01e048b6842c1,0,0,0,0,0,0,0,0
0x68f59a24be3b098ed549ff480df49538903cb49a,0,0,0,0,0,0,0,0
0x2429cc2763c2c34f9b8c32f387ce7a2f6bfcb475,0,0,0,0,0,0,0,0
0x7f270bfde35c3f7564e0650622e431d27327125d,0,0,0,0,0,0,0,0
0x9bacaec9626e537072882077386d41a0c01fea25,0,0,0,0,0,0,0,0
0x2492212839f3aa2cf1b78e263eed49f46ed17b42,0,0,0,0,0,0,0,0
0xcc8d2cb34b69948e9fcb9d3fe59642edf38edb96,0,0,0,0,0,0,0,0
0x711267e60ae635467a5780d2b4181f8662bb546c,0,0,0,0,0,0,0,0
0x7292667c8a55bd56d496d2edcb5cfb37d554f943,0,0,0,0,0,0,0,0
0x2f9b1bedcbf3f2e060806b96d519f6261e6fce13,0,0,0,0,0,0,0,0
0x3838ec4c04c419f110fec1026fafd6c2dc14a381,0,0,0,0,0,0,0,0
0x549bdbdd8c0688d9ea6b689615b2f56d87c9a519,0,0,0,0,0,0,0,0
0xc3057b4f07e20caaef063075d05344c9a9e0452e,0,0,0,0,0,0,0,0
0x32162da8ff46bf026721e688a18964a2f3afe6b2,0,0,0,0,0,0,0,0
0x38ea4a4b8479715ea4ed1e824709cb18e295e9cc,0,0,0,0,0,0,0,0
0x299067bb6987c081fcd1b9986dab72a12db43019,0,0,0,0,0,0,0,0
0x7e3b2c228ccd5e519c5b3e9258d9bdecf6757e9a,0,0,0,0,0,0,0,0
0x694f992071b2c91161dcd34cce605582a08ee112,0,0,0,0,0,0,0,0
0xb65c8fa2f23accc2b92a903eb78aaa3cd1adfb2d,0,0,0,0,0,0,0,0
0x33e0c0e11528d65dcaeedbdb533fffe9219b35c3,0,0,0,0,0,0,0,0
0x980159436cc91a093d6cd66dce59a7694ac2c8e2,0,0,0,0,0,0,0,0
0x7c59ba6b280253cd9d7a5b99427a0e07f965afcf,0,0,0,0,0,0,0,0
0x4bb32d86606f0601aad2ae36c8b153968544dee2,1,0,1,0,0,0,0,0
0x280be7eb895865aa3353cf6165ddb64733d18f74,0,0,0,0,0,0,0,0
0xa098b7a1425fbdfda27667678bbe2ce7d742a4ac,0,0,0,0,0,0,0,0
0x058730eae79f3f181fe1800f52e3e68523a09156,0,0,0,0,0,0,0,0
0xb604cda24cca1838428be7d40fcd830451c23a0e,0,0,0,0,0,0,0,0
0x0a440509c34877f183495cc3961ce6b1113a0754,0,0,0,0,0,0,0,0
0xac541896626f68133338d464f6d1847a9062502b,0,0,0,0,0,0,0,0
0xf1b915f886efe71e1574da2c0c3fcd79fae5035b,0,0,0,0,0,0,0,0
0x33878e070db7f70d2953fe0278cd32adf8104572,0,0,0,0,0,0,0,0
0xf5bf20737139e37b0fa24202a421b1b8879359ea,1,0,1,0,0,0,0,0
0xd12461948a7e2dd2ad3f18861e9f42e53310d8d6,0,0,0,0,0,0,0,0
0x576df50af6a7e040316e60cbbbc0fd3df81525e6,0,0,0,0,0,0,0,0
0x883119dc121d1d7c9009186a38984204d1c5b7af,0,0,0,0,0,0,0,0
0x747f709305042bec4533902703f892d4b2759c88,1,0,3,0,0,0,0,0
0xdb6f1920a889355780af7570773609bd8cb1f498,0,0,0,0,0,0,0,0
0xe54492e6c7729b7a0191891da3da0b6b65a443c3,0,0,0,0,0,0,0,0
0x9ba9d12ea4c9a2af0ad192d0c2a5640b39c4b7b8,0,0,0,0,0,0,0,0
0x7c318bfbe63833e7a291e130337652c94c6ee464,0,0,0,0,0,0,0,0
0x782cf7c3f427a4551a68f436e34615db2cf24426,0,0,0,0,0,0,0,0
0xe196494d34d95b0b81221eb0910ffa9b837bd254,0,0,0,0,0,0,0,0
0xa3b8d526be3a1c431a729f8a20755f1989d73674,0,0,0,0,0,0,0,0
0x89b4bfb01c496a7045b149343d69d0ae75527243,0,0,0,0,0,0,0,0
0xe0e3253188e99742080d0cf4eaaf427fe0c5954b,0,0,0,0,0,0,0,0
0x96917ad25eb0e8e651a640a093d0dad42d5a9f19,0,0,0,0,0,0,0,0
0x752a132fad3a38211aafccd9d607e42b34986a37,0,0,0,0,0,0,0,0
0xce56768a86d5c27463a03e19fbe9d4a9e2b84c9d,0,0,0,0,0,0,0,0
0x93896bd7010021a0e711360b62a2a153c93d9c71,0,0,0,0,0,0,0,0
0xa39716c2e055760b329c958f6d5cd22b33cb80c7,0,0,0,0,0,0,0,0
0x2dc9dd1862eba56e921c6d62d654573c4ae0cb27,0,0,0,0,0,0,0,0
0xa3c2c8ce6be1c55401b5f1efb6112a86f6374429,0,0,0,0,0,0,0,0
0xfb5a42ecce183d472bae3b14351b5e3e50091fe2,0,0,0,0,0,0,0,0
0x51dda41c7d77e09b6acc6b7b9217aa9417dfdd67,0,0,0,0,0,0,0,0
0x94f012ec109275b381aa7d252961946799f02692,0,0,0,0,0,0,0,0
0x3b2a7f79c5784a52c622e80a53a7589e21c7e1fe,0,0,0,0,0,0,0,0
0x4246f276415c2f5d341222ae6506640795f421a4,0,0,0,0,0,0,0,0
0x41894da672f9ddf0c4ec1de3da6324cea01a8527,0,0,0,0,0,0,0,0
0x0c3b22a45515b7210fd6b5c5ccfe55934861c950,0,0,0,0,0,0,0,0
0x29e60730f98bd5c14781559cb4a27190387c91db,0,0,0,0,0,0,0,0
0x20013cd1b9d93f341efb499f3cf851de579fff2e,0,0,0,0,0,0,0,0
0x417a9d14384ca3c7e2a5e76ca90b049f917c5373,0,0,0,0,0,0,0,0
0xf98162fd059525872a3d28a6f3ca296689f5dcdc,0,0,0,0,0,0,0,0
0x25eab4fb8e0ba4fa8e6906e9ce968cba474f2e4d,0,0,0,0,0,0,0,0
0x1c8a4d132cdd4de913469a9f2ff48ab1d9376bac,0,0,0,0,0,0,0,0
0xe81b24bcd0a706ae3ece36c42cf96c010eeef37a,0,0,0,0,0,0,0,0
0xb40ef66ce31357b3dc209c481deeee2f40a5d111,0,0,0,0,0,0,0,0
0xe695cf91811dbc72733e3cc8c6dd679695e0d895,0,0,0,0,0,0,0,0
0x1147e880296dc4339dfb7864f685a6a693ef93c1,0,0,0,0,0,0,0,0
0x3886027e089ec47e8648e2c1bd07095d8921a246,0,0,0,0,0,0,0,0
0xfbe7082ea140b884950970c010dfca6b0f5dc1e0,0,0,0,0,0,0,0,0
0xcfd13532d19a03565db223977ddd9feb421c4ee7,1,0,1,0,0,0,0,0
0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,0,0,0,0,0,0,0,0
0x9fefead7ff47b609161eb6b4a6b95e9549216732,0,0,0,0,0,0,0,0
0x0c939670bd60957bf2c949fdf6b6995a824e48af,0,0,0,0,0,0,0,0
0xc185cded750dc34d1b289355fe62d10e86beddee,0,0,0,0,0,0,0,0
0x77f2a3838ef0332a6988eafeaa7ffb7de0640e49,0,0,0,0,0,0,0,0
0x0e5abc1c8841c67bfa6b83c441f9c5248d1ab87d,0,0,0,0,0,0,0,0
0x503eb3f5729973ec818aa4aaba621dc57dffaadf,0,0,0,0,0,0,0,0
0xafe8e59eef1e81bf5ce75748bc0ab3562488cc15,0,0,0,0,0,0,0,0
0x46ca2e8f308d511de19498337d7874747d4789e8,0,0,0,0,0,0,0,0
0x130a90c227827a07a85e144d5182de8eb0bc493e,0,0,0,0,0,0,0,0
0x4a93698cb10fe41dfae5fe34693e7748e3195435,0,0,0,0,0,0,0,0
0xaeb9cf091ac64705c148b76ae879085642f87c51,0,0,0,0,0,0,0,0
0x388a48418c2e34d5e3e38a71a09e02f8159d0483,0,0,0,0,0,0,0,0
0x2f6b67a9e7ca9f025b786e455261efe3c65ff7e8,0,0,0,0,0,0,0,0
0x1023de702cad9d4b5273067cf91d19e32de97918,0,0,0,0,0,0,0,0
0xba10fd13bd6f0e38d2531659e28e14fb3c3a64e3,0,0,0,0,0,0,0,0
0x82c816f12dbf494774f4d03b4106de8083dc6e59,0,0,0,0,0,0,0,0
0xd81c4e3687009f1a745a794ea4d589e14f125f86,0,0,0,0,0,0,0,0
0x3bea46163f450f444815a200f089cd424275b170,0,0,0,0,0,0,0,0
0xc1c28e6270a4aebc03c5677b7e7372fddad5b3ba,0,0,0,0,0,0,0,0
0xd3c7180f13af7a66bf284d966574143e604e6ec5,0,0,0,0,0,0,0,0
0x646585469c19a7548a7b7bde8d331603b40848c8,0,0,0,0,0,0,0,0
0x58a2aa3e2e1af7dc2b71dbb68d1ccd2bfab429e3,0,0,0,0,0,0,0,0
0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,0,0,0,0,0,0,0,0
0x591a406cfa71bb26935ed8a644d108f0cc3d94b4,1,0,1,0,0,0,0,0
0x735527503661fd33cd91c17435872314845496eb,0,0,0,0,0,0,0,0
0xd0b811b909affd5b7f3e1201d450da173796b7fb,0,0,0,0,0,0,0,0
0xa66ad3a758eecafc1aa0dc1c8219fb950befea27,0,0,0,0,0,0,0,0
0xc72d770af40beff4af290caf173f69b4fd993df7,0,0,0,0,0,0,0,0
0x71db4acb731236ba67482bee3268a80b9cff2943,0,0,0,0,0,0,0,0
0xebeb32da6988aaf9844ebd6a9246b3d8827af718,0,0,0,0,0,0,0,0
0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0,0,0,0,0,0,0,0
0x44cbeed67efba5f8c72658d0ade3969f946df80e,0,0,0,0,0,0,0,0
0xe755408182ebb2beae5e74ab0b3ff656e0f1ebf3,1,0,1,0,0,0,0,0
0x459124ccb9eb51a305a9a95ac4427fdfb3d86a3c,0,0,0,0,0,0,0,0
0x917314e0bf94e99bec4c28362ea8c9d0ca2a5113,0,0,0,0,0,0,0,0
0xdbc7ff10173c9ad4169141e4029a9fded38c2e81,0,0,0,0,0,0,0,0
0xf1d888d59d360059222f21691b030efa114582fc,1,0,1,0,0,0,0,0
0x58727ecc1be9ea3ce698e1d4f28e8e6d06d205a7,0,0,0,0,0,0,0,0
0x1ecec906756069326ad067d77a1e0c7eed01c7e0,0,0,0,0,0,0,0,0
0xe3f19b205b9c0a434046bfb946d71ffcb82179eb,0,0,0,0,0,0,0,0
0xe51faf16f4ee8cc168949077ac624e745bb93720,0,0,0,0,0,0,0,0
0x7047975166ca07385625360e51bf482248ed0dee,0,0,0,0,0,0,0,0
0x115fa4b040fd89d378187ca936c560df5a3e58c3,0,0,0,0,0,0,0,0
0x91b471e01e93aace45b64fdc3ca7ccf79191bf87,0,0,0,0,0,0,0,0
0x0c2f4d65aebd9f51cb73c361c35cfc627f6de06e,0,0,0,0,0,0,0,0
0x7dc3e945238fdb44936eebe654422a83bdf5d9ff,0,0,0,0,0,0,0,0
0x24964b5c49099594c3ca792418c17908c50d0d23,0,0,0,0,0,0,0,0
0x9c114bdd3ddbb0711b671969bae75384baa9e29b,0,0,0,0,0,0,0,0
0xbb876cd7186f960f156c35354fc8b2c7690fc578,0,0,0,0,0,0,0,0
0x9553140c4adbc62335daf5ddf1f963a7f07ab05f,0,0,0,0,0,0,0,0
0x578081fe2fe6f3d21cd327b3a4159f9a623a19b2,0,0,0,0,0,0,0,0
0x81d70ef88511d5c6552249f9bde184a8cf4ff1ce,0,0,0,0,0,0,0,0
0xb23792238b993ac8a2d5c5e7866093beb5547f58,0,0,0,0,0,0,0,0
0xa0a3bb94c742e8b566e2ee41a6066677f2ab6c76,0,0,0,0,0,0,0,0
0x320d6a39b550890d072d41615ab57c1f3196da51,0,0,0,0,0,0,0,0
0x701f141d3b1672ae384023559a02fbedbc1c77ee,0,0,0,0,0,0,0,0
0x3832612901f995b2269d15ca99f3e6704e5ceaa7,0,0,0,0,0,0,0,0
0xfe46eaa3f778c22ffa3d55b2b31f2cacb78a7c6f,0,0,0,0,0,0,0,0
0x2d6edbf6a5444f124a93ef4a569d5d67d36a3d86,0,0,0,0,0,0,0,0
0x495e4f8c59f9b2df760f77c42f27ea514697bf73,0,0,0,0,0,0,0,0
0x887a9656d702138f7a65f9be685824cf83c2eaa6,0,0,0,0,0,0,0,0
0xbad31a885ee8d49e84360e5caab599ab2ec29af8,0,0,0,0,0,0,0,0
0x1c3b5f31b866d9a1c6a9e02fe3e1df1cd36e1fec,1,0,1,0,0,0,0,0
0x9e1b1db13feb454927adca2a97a09ca2423d2aab,0,0,0,0,0,0,0,0
0x60064ad5bd745be7cb0f81820207238efe93ccba,1,0,1,0,0,0,0,0
0x0f5d50c4f4b021808257b71842369f043a01c51e,0,0,0,0,0,0,0,0
0x13fc26809db5fb84fcb45a3008b0c33f182b3c22,0,0,0,0,0,0,0,0
0xb7361258ac236b061cbc23614fbdad68ff4fc778,0,0,0,0,0,0,0,0
0xa27b4ee2e0c0cae0ad990c3114b7142e6faddc8d,0,0,0,0,0,0,0,0
0x0c35e3fa006259819ed6218f6678b7423a550ad9,0,0,0,0,0,0,0,0
0x729499520ec83aaf6cb9ee9e4f6c18f3f66d7d2b,0,0,0,0,0,0,0,0
0xd40b829ba49a54505aeb6440dc3d91d4d59ddec7,0,0,0,0,0,0,0,0
0xa7d6d9d499048f8fcb652807d793e1897738b297,0,0,0,0,0,0,0,0
0xf4c6c56fd42e028691ef06a7d7f8c02a2009b198,0,0,0,0,0,0,0,0
0x7c0641b52fc39e1bd5ec5f16139be8e39395ee73,0,0,0,0,0,0,0,0
0xdc3d45a3d65cc373485a7c0ce892f2c1152c1eaf,0,0,0,0,0,0,0,0
0x6f4551b9a23636b89d94c8c69369276b59e81903,0,0,0,0,0,0,0,0
0x15d207ffaaf4e21bc5bb0d3c5ae5fa2dd2812f3a,0,0,0,0,0,0,0,0
0x971670333a72af0f5ff6d512fbf3b07d59d6fdd4,0,0,0,0,0,0,0,0
0xea749fd6ba492dbc14c24fe8a3d08769229b896c,0,0,0,0,0,0,0,0
0x24899b9c64bc883bb75fa0ed28260480c180d769,0,0,0,0,0,0,0,0
0x7193c20486bd3c260048ed4ff64d2e4307d49056,0,0,0,0,0,0,0,0
0xf7e9772d8d1732c08550e54438b86eda325ee993,0,0,0,0,0,0,0,0
0xf4e83f9f4c46570b74e0121356f90ff2fcd9dd8c,0,0,0,0,0,0,0,0
0x7213c705c84e5d9e30d6cfb081fae1fc3dda3af4,0,0,0,0,0,0,0,0
0x747ff380cd43248824ec4d16510142e63b6e3b7e,0,0,0,0,0,0,0,0
0xd17ae94e595c3987c277114aecb377e89450bc07,0,0,0,0,0,0,0,0
0xf27ff4ef3a10b21e8800d1a8cde11f87aa352fcb,0,0,0,0,0,0,0,0
0x7be47925b5b44c9f713dbac829cc3f63854df235,0,0,0,0,0,0,0,0
0xad3c86911d57f3523201fa81fc748f4d26b845af,0,0,0,0,0,0,0,0
0xd97c3d4e6f36d0aed73cf3bc83d38b9ce4ba91bc,0,0,0,0,0,0,0,0
0xd0c6a324feb1b41fa061d2ea66d8f2b0d6000ad4,0,0,0,0,0,0,0,0
0xc84f14c250128357c82e1b737bf19e6efb1111bc,0,0,0,0,0,0,0,0
0xbbf1158f32e4153d6b8c50d6890f5fd7a9ba0ec0,0,0,0,0,0,0,0,0
0xea70012cc6cb7aad7c2ae8827522bef8a59bef0d,0,0,0,0,0,0,0,0
0x02e272816cd5c8aadb533b1251ee0b2b4607aba2,0,0,0,0,0,0,0,0
0xcee563070c0c656ccfab2ef89fe85218faae3f94,0,0,0,0,0,0,0,0
0xc57f2c405690d365bf0005f3661baf6f138ec3b3,0,0,0,0,0,0,0,0
0xe5398a3501b4ded42d9b7ddd4fb7d4f524c4a894,0,0,0,0,0,0,0,0
0x0891eb195be614851316a2274649e2fa13f1b41b,0,0,0,0,0,0,0,0
0x00000000000130ced6024c216d5636f216173feb,0,0,0,0,0,0,0,0
0xce4b0b9d3c7241382bf54252b753c8e6a9d701a0,0,0,0,0,0,0,0,0
0x9fcf6053e7890246205dfdb7b9ec3346b752973a,0,0,0,0,0,0,0,0
0x095ff8acd86e3c3f52bc4705540a0803ffbaeb37,0,0,0,0,0,0,0,0
0xa9dbcde80730028212e129bea1a00394451d7ac1,0,0,0,0,0,0,0,0
0xf1e25b3486b90b46cf0a828ea1c068a951c2c930,0,0,0,0,0,0,0,0
0x576ace375cebed3d7ddab69e4944a5bd23f60b01,0,0,0,0,0,0,0,0
0x31b3dc3bfe97bc599cd366f0cff8ef604146d03c,0,0,0,0,0,0,0,0
0x9d7690f5b36f3bcca0323e20a75fca3e2ca539fd,0,0,0,0,0,0,0,0
0x336b518c89c058ef33ec7cb613049bc794518fca,0,0,0,0,0,0,0,0
0x64191bab4668a9ac502644564a694b82b7640465,0,0,0,0,0,0,0,0
0x480f66a5403b673e99495194a84f6264c7db90f1,0,0,0,0,0,0,0,0
0xc3674b44c580b4770ceea6e1dc5bc7f0500a9da8,0,0,0,0,0,0,0,0
0x3fb19771947072629c8eee7995a2ef23b72d4c8a,0,0,0,0,0,0,0,0
0x95fa965d07f5be052acb9182db62988c989c0d14,0,0,0,0,0,0,0,0
0x5833869fdeb4d371b854d7474f5f84b43320fd05,0,0,0,0,0,0,0,0
0xcab2da5d92294b5e5e70e1e5bc1aeed2a120d02d,0,0,0,0,0,0,0,0
0x410073594c00d2a764fc17a423c36d94bada8477,1,0,1,0,0,0,0,0
0x88fe15b4d8868b9bcb316327490e034fffed651e,0,0,0,0,0,0,0,0
0x4d69388712d4a41801ac832e1b2fed2434dad2d6,0,0,0,0,0,0,0,0
0x1f83abba0d9b0415e7a509156675f0663c07a85b,0,0,0,0,0,0,0,0
0x4efcca2c55ff69e38b3bf0b3b21d362ef63c8395,0,0,0,0,0,0,0,0
0x5bc0aa095632c76da0be9838d960da9a66fca30e,0,0,0,0,0,0,0,0
0x4a8c85a0da6cc2a7f3fd6edf27a7f55bb3ee776d,0,0,0,0,0,0,0,0
0x7a57af47b17600c38d3c4acfcc3f74e202a7a8e7,0,0,0,0,0,0,0,0
0x5a34df1e148bf5c57525388c98873c876f6b814e,0,0,0,0,0,0,0,0
0x472f323bd0099aef9ffbf61ff060b2ab9ceec345,0,0,0,0,0,0,0,0
0x7d30fe44aa6f873c10b928f7d63d8deb56e20d1f,0,0,0,0,0,0,0,0
0x4eca0c73bb365f5560e9f0b1bbd26b9ad735836e,0,0,0,0,0,0,0,0
0xa907e98df2e4a7319b8cc641a5993705f57e2d0f,0,0,0,0,0,0,0,0
0x45ef6b3cc849c2de35dac09fb1999f786ce037a4,0,0,0,0,0,0,0,0
0x3aacdd1232b9662ae976b2be18f501c83156d484,0,0,0,0,0,0,0,0
0xcb492e0193c1875fe802f7abc108558b4a3e00c3,0,0,0,0,0,0,0,0
0xe197fa800fa001bfcad4132b050fa50646a7af6e,0,0,0,0,0,0,0,0
0xc9d59a78fe51d0a084b9c1f3ca29ec0afa2fadc6,0,0,0,0,0,0,0,0
0xe2e5767c48871fd56a86165d7ad1e7ef65be5065,0,0,0,0,0,0,0,0
0x5615cdab10dc425a742d643d949a7f474c01abc4,0,0,0,0,0,0,0,0
0xef6d6091ab78f0db6d30e886c53729390c800773,0,0,0,0,0,0,0,0
0x09317b479f4400db05c27f0abe8aaf6c6511e5b3,0,0,0,0,0,0,0,0
0xd08e9e645e72b6f1c227dafa1d5d1c7d633e000c,0,0,0,0,0,0,0,0
0x48294a067d1bc5a58bcbab4b3be329d078d9e1af,1,0,1,0,0,0,0,0
0x35a16cbcd2da9052340a708b2d58ff415c51044d,0,0,0,0,0,0,0,0
0x0af90981c07fc8be49bb4dc5098eb4c734f800ba,0,0,0,0,0,0,0,0
0xc8e0a748100f75fb56f4b4e9976e7f4abf04e101,0,0,0,0,0,0,0,0
0x299afa27b9a85e0213c398b05d0aaf0b1bdaa9fc,0,0,0,0,0,0,0,0
0x3bbf5df322e369e38edaa45e69c0c21758555bdb,0,0,0,0,0,0,0,0
0xe2f57efb25f3e9a759343e2b3e6c66cbb8622073,0,0,0,0,0,0,0,0
0xcfbb9619258aad38a68b62d11f2458c9191dbf3c,0,0,0,0,0,0,0,0
0x10d443594cbe2ecc2574df8710ffc6a9a2f46c74,0,0,0,0,0,0,0,0
0x746a3520b0f9bd6066c49cf952bfae511427450f,0,0,0,0,0,0,0,0
0xca65d7732b373f466131ee59190a46c677d6afe3,0,0,0,0,0,0,0,0
0xc7da3dbcd8135642ffc1f0d184c9c3acc70dfc64,0,0,0,0,0,0,0,0
0xacdf8125e9f9c26d1f6b3f848f4185ac57958984,0,0,0,0,0,0,0,0
0x7945a90fa5de3dbee679e2475dfb705670cbca8d,0,0,0,0,0,0,0,0
0x51152cfd2ba8648f164a5f6c11a8c01ce85ef440,0,0,0,0,0,0,0,0
0x15bf1554b8ce0a83a377b66cd5effbe3762d9166,0,0,0,0,0,0,0,0
0x01039ec31a223e7e39540277a49f97c607bbe2dd,0,0,0,0,0,0,0,0
0x841c11b14c428dd591093348b8afa2652c863988,0,0,0,0,0,0,0,0
0x4531b15fe6b3d27eb3e9ce648dd0ec957eb4860a,0,0,0,0,0,0,0,0
0x88a3ed7f21a3fcf6adb86b6f878c5b7a02d20e9b,0,0,0,0,0,0,0,0
0xf677d5c90edbbd6c4177642ddbab241fb009d83b,0,0,0,0,0,0,0,0
0x9d771af1a906261b28d30d9cefd949ecf580a5f9,0,0,0,0,0,0,0,0
0xd522fac937d073f909e14dbe201adce471d6ae1c,0,0,0,0,0,0,0,0
0x1e55c0180af47b5efbf57c752ae8f21172889199,0,0,0,0,0,0,0,0
0xa406662e17009426026322cbfed516942033be01,0,0,0,0,0,0,0,0
0xa09cdd8163af1c808769b1c601be1d1a8386e5a6,0,0,0,0,0,0,0,0
0x17b48065fdc8549281016822d97e1ed269acf714,0,0,0,0,0,0,0,0
0x77f41bdaff4196e4fcdee2b8f41f7d7631c608a4,0,0,0,0,0,0,0,0
0x83ed205c353bafe003285bab09413723a0548ed0,0,0,0,0,0,0,0,0
0x30562ee3fa5056216690dcc4195f59a215b5baa7,0,0,0,0,0,0,0,0
0x37e746953a74fd1ca82ddd15e43bf33f1f3868f5,0,0,0,0,0,0,0,0
0x2a85e439c6c5ff80825803516c31ada1506057b4,0,0,0,0,0,0,0,0
0x97c2f58ffa9f11cfae2d9d8a1ecf070bfb4332e1,0,0,0,0,0,0,0,0
0x8177690fa7f94b7774e159305f783f5d41f03ac8,0,0,0,0,0,0,0,0
0x3cbd11b273945344a7cb642d4c17b9434a23efda,1,0,1,0,0,0,0,0
0x1531f7e9ba074aa6e7054d00993abdace497b319,0,0,0,0,0,0,0,0
0xdbc8ffca4dce4659622793647c7ae4e5ddf11b62,0,0,0,0,0,0,0,0
0xd3d034c097a40243847fe630ce633d13f760dd0c,0,0,0,0,0,0,0,0
